,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
1216,HighSchool,2019,,Deshon Hall,East Ascension,Louisiana Tech,DT,74.0,250.0,3,0.8464,Gonzales,LA,
1217,HighSchool,2019,,Connor Grieco,St Joseph Regional,Boston College,S,75.0,198.0,3,0.8464,Montvale,NJ,
1218,HighSchool,2019,,Desmond Hutson,Raytown Sr.,Iowa,WR,76.0,190.0,3,0.8464,Kansas City,MO,
1219,HighSchool,2019,,Jake Remsburg,Valley,Iowa State,OT,78.0,305.0,3,0.8464,West Des Moines,IA,
1220,HighSchool,2019,,Tacorey Turner,Park Crossing,West Virginia,CB,74.0,180.0,3,0.8464,Montgomery,AL,
1221,HighSchool,2019,,Levi Williams,Smithson Valley,Wyoming,PRO,76.0,193.0,3,0.8464,Spring Branch,TX,
1222,HighSchool,2019,,Tyler Smith,Salem,Western Kentucky,WR,72.0,170.0,3,0.8464,Conyers,GA,
1223,HighSchool,2019,,Kendall Young,Bentonville West,,OLB,77.0,215.0,3,0.8464,Centerton,AR,
1224,HighSchool,2019,,Billy Pospisil,Pomona,Washington State,WR,71.0,190.0,3,0.8463,Arvada,CO,
1225,HighSchool,2019,,Devin Baldwin,Southfield,Rutgers,SDE,77.0,260.0,3,0.8463,Southfield,MI,
1226,HighSchool,2019,,Isaiah McGuire,Union,Missouri,SDE,77.0,260.0,3,0.846,Tulsa,OK,
1227,HighSchool,2019,,Gary Cooper,Columbus,Indiana,TE,73.0,217.0,3,0.846,Miami,FL,
1228,HighSchool,2019,,Lloyd Murray Jr.,Hirschi,Colorado,DT,74.0,310.0,3,0.8459,Wichita Falls,TX,
1229,HighSchool,2019,,Nazir Burnett,Bishop McDevitt,Georgia Tech,WR,72.5,167.0,3,0.8457,Harrisburg,PA,
1230,HighSchool,2019,,Grayson Murphy,Bishop Lynch,North Texas,OLB,74.0,215.0,3,0.8456,Dallas,TX,
1231,HighSchool,2019,,Armauni Archie,El Cerrito,Washington State,CB,73.0,175.0,3,0.8456,El Cerrito,CA,
1232,HighSchool,2019,,Dell Pettus,Sparkman,Troy,CB,70.0,174.0,3,0.8456,Harvest,AL,
1233,HighSchool,2019,,Nik Scalzo,Cardinal Gibbons,Kentucky,DUAL,72.0,175.0,3,0.8454,Fort Lauderdale,FL,
1234,HighSchool,2019,,Billy Sonnier,Northside,,WDE,78.0,225.0,3,0.8454,Lafayette,LA,
1235,HighSchool,2019,,Kendrell Scurry,Maplewood,,WR,74.0,185.0,3,0.8453,Nashville,TN,
1236,HighSchool,2019,,Keeanu Benton,Craig,Wisconsin,DT,76.0,290.0,3,0.8453,Janesville,WI,
1237,HighSchool,2019,,Joseph Hocker,Deer Park,Florida International,TE,78.0,235.0,3,0.8452,Cincinnati,OH,
1238,HighSchool,2019,,Tausili Fiatoa,Kahuku,Navy,OLB,74.0,195.0,3,0.8452,Kahuku,HI,
1239,HighSchool,2019,,Kaiden Bennett,Folsom,Boise State,DUAL,72.0,170.0,3,0.8452,Folsom,CA,
1240,HighSchool,2019,,Falcon Kaumatule,Bishop Gorman,Utah,ATH,80.0,245.0,3,0.8452,Las Vegas,NV,
1241,HighSchool,2019,,Larry McCammon,Hoover,Florida Atlantic,RB,70.0,199.0,3,0.8452,Hoover,AL,
1242,HighSchool,2019,,Wynston Russell,Homewood-Flossmoor,Oregon State,CB,71.0,180.0,3,0.8452,Flossmoor,IL,
1243,HighSchool,2019,,Dylan Hall,Antelope Valley,Boise State,SDE,77.5,230.0,3,0.8452,Lancaster,CA,
1244,HighSchool,2019,,Braxton Ragland,St. Clair County,,S,71.0,175.0,3,0.8452,Odenville,AL,
1245,HighSchool,2019,,Jake Wiley,Eaglecrest,Colorado,OG,77.0,250.0,3,0.8452,Aurora,CO,
1246,HighSchool,2019,,CJ Johnson,Greenwood,Louisiana Tech,ATH,73.0,180.0,3,0.8452,Greenwood,MS,
1247,HighSchool,2019,,Sio Nofoagatoto'a,Clearwater Academy International,Indiana,DT,74.0,321.0,3,0.8452,Clearwater,FL,
1248,HighSchool,2019,,Rashean Lynn,Cocoa,West Virginia,WR,77.0,184.0,3,0.8452,Cocoa,FL,
1249,HighSchool,2019,,Brayden Rohme,Perry,California,OT,78.0,270.0,3,0.8451,Gilbert,AZ,
1250,HighSchool,2019,,Allen Walker,Milton,Louisiana Tech,OLB,74.0,205.0,3,0.8451,Alpharetta,GA,
1251,HighSchool,2019,,Virdel Edwards,Prestonwood Christian,Iowa State,S,73.0,185.0,3,0.8451,Plano,TX,
1252,HighSchool,2019,,Joseph Thompson,Phillips Academy,Illinois,CB,70.0,160.0,3,0.8451,Chicago,IL,
1253,HighSchool,2019,,Myles Bell,St. Thomas Aquinas,Connecticut,CB,72.0,160.0,3,0.8451,Fort Lauderdale,FL,
1254,HighSchool,2019,,Wyatt Tunall,Chester,North Carolina,OT,77.0,270.0,3,0.845,Chester,SC,
1255,HighSchool,2019,,Elijah Unutoa,Kapaa,BYU,OG,77.0,300.0,3,0.8449,Kapaa,HI,
1256,HighSchool,2019,,Evan Hull,Maple Grove,Northwestern,RB,71.0,190.0,3,0.8446,Osseo,MN,
1257,HighSchool,2019,,Adam ElGammal,Christ The King Regional,Miami,OT,77.0,275.0,3,0.8445,Middle Village,NY,
1258,HighSchool,2019,,Dylan Deveney,Hun School,Georgia Tech,TE,78.0,245.0,3,0.8445,Princeton,NJ,
1259,HighSchool,2019,,Sayyid Stevens,Calvary Day School,Duke,OLB,74.0,227.0,3,0.8445,Savannah,GA,
1260,HighSchool,2019,,Khiry Morrison,West Feliciana,Louisiana Tech,S,73.0,190.0,3,0.8444,Saint Francisville,LA,
1261,HighSchool,2019,,Na'Drian Dizadare,Evangel Christian Academy,Oklahoma State,OLB,74.0,200.0,3,0.8444,Shreveport,LA,
1262,HighSchool,2019,,Jahmon McClendon,Monte Vista,UCLA,RB,74.0,210.0,3,0.8444,Spring Valley,CA,
1263,HighSchool,2019,,Na'im Rodman,St. John Bosco,Colorado,DT,74.0,290.0,3,0.8444,Bellflower,CA,
1264,HighSchool,2019,,Kyle Maxwell,Amite,Louisiana Tech,WR,75.0,170.0,3,0.8444,Amite,LA,
1265,HighSchool,2019,,Treshaun Ward,Tampa Bay Tech,,RB,69.0,182.0,3,0.8444,Tampa,FL,
1266,HighSchool,2019,,Zach Hummel,Hilliard Bradley,Cincinnati,ATH,75.0,235.0,3,0.8444,Hilliard,OH,
1267,HighSchool,2019,,Tyler Garay-Harris,Bishop O'Dowd,Washington State,WDE,77.0,230.0,3,0.8444,Oakland,CA,
1268,HighSchool,2019,,Chandler Fields,Archbishop Rummel,Louisiana,PRO,71.0,182.0,3,0.8444,Metairie,LA,
1269,HighSchool,2019,,Cameron Vaughn,Haines City Senior,Central Michigan,OT,78.0,300.0,3,0.8442,Haines City,FL,
1270,HighSchool,2019,,CJ Elmonus,A C Reynolds,Wake Forest,OT,79.0,260.0,3,0.8441,Asheville,NC,
1271,HighSchool,2019,,Dorian Holloway,Marion-Franklin,Cincinnati,OLB,76.0,190.0,3,0.844,Columbus,OH,
1272,HighSchool,2019,,Courtney Jackson,Gateway,Syracuse,ATH,71.0,160.0,3,0.844,Monroeville,PA,
1273,HighSchool,2019,,Ricky Pearsall,Corona Del Sol,Arizona State,WR,73.5,195.0,3,0.8439,Tempe,AZ,
1274,HighSchool,2019,,Chase Griffin,Hutto,UCLA,PRO,70.0,186.0,3,0.8439,Hutto,TX,
1275,HighSchool,2019,,Trey Davis,Federal Way,USC,CB,72.0,185.0,3,0.8439,Federal Way,WA,
1276,HighSchool,2019,,T.J. Robinson,Riverview,Rutgers,S,75.0,181.0,3,0.8439,Riverview,FL,
1277,HighSchool,2019,,Izaiah Ruffin,Oak Park and River Forest,Cincinnati,SDE,78.0,235.0,3,0.8438,Oak Park,IL,
1278,HighSchool,2019,,Travis Mumphrey,John Ehret,UNLV,DUAL,72.0,186.0,3,0.8438,Marrero,LA,
1279,HighSchool,2019,,Kaulana Makaula,Punahou,USC,S,75.0,190.0,3,0.8437,Honolulu,HI,
1280,HighSchool,2019,,DeShawn Gaddie,Lamar,North Texas,CB,72.0,170.0,3,0.8436,Arlington,TX,
1281,HighSchool,2019,,Makai Polk,El Cerrito,California,ATH,75.0,174.0,3,0.8435,El Cerrito,CA,
1282,HighSchool,2019,,Brendan Harrington,Northwood,Appalachian State,S,73.0,205.0,3,0.8435,Pittsboro,NC,
1283,HighSchool,2019,,Daquan Evans,Jones,South Florida,CB,71.0,175.0,3,0.8434,Orlando,FL,
1284,HighSchool,2019,,Raymond Collins,Largo,South Florida,OT,75.0,289.0,3,0.8433,Largo,FL,
1285,HighSchool,2019,,Marcus Williams,Longview,TCU,OT,78.0,285.0,3,0.8432,Longview,TX,
1286,HighSchool,2019,,Jaymason Willingham,Steilacoom,Utah State,ATH,75.0,215.0,3,0.8432,Steilacoom,WA,
1287,HighSchool,2019,,Cameron Hite,Greeneville,Wake Forest,TE,74.0,215.0,3,0.8432,Greeneville,TN,
1288,HighSchool,2019,,Jaylon Sharpe,Rocky River,Charlotte,ILB,74.0,220.0,3,0.8432,Charlotte,NC,
1289,HighSchool,2019,,Kariem Al Soufi,Paderborn Dolphins,Virginia,OG,76.0,330.0,3,0.8432,,,Germany
1290,HighSchool,2019,,Cam'Ron Johnson,Shadow Creek,Houston,OT,76.0,291.0,3,0.8431,Pearland,TX,
1291,HighSchool,2019,,Shea Whiting,Alief Taylor,Boise State,WR,74.0,177.0,3,0.8431,Houston,TX,
1292,HighSchool,2019,,Noah Fenske,New Hampton,Iowa,OG,77.0,295.0,3,0.8431,New Hampton,IA,
1293,HighSchool,2019,,Sulaiman Kpaka,Grand Prairie,Purdue,WDE,75.0,250.0,3,0.8431,Grand Prairie,TX,
1294,HighSchool,2019,,Joe Michalski,St. Thomas Aquinas,Oklahoma State,OT,76.0,280.0,3,0.8431,Overland Park,KS,
1295,HighSchool,2019,,Gino Quinones,St. Louis,USC,SDE,74.0,280.0,3,0.8431,Honolulu,HI,
1296,HighSchool,2019,,Isaiah Chaney,Cartersville,Wake Forest,WDE,76.0,230.0,3,0.8431,Cartersville,GA,
1297,HighSchool,2019,,Rodquice Chaney,Alief Elsik,Houston,OT,76.5,300.0,3,0.8431,Houston,TX,
1298,HighSchool,2019,,Garrison Johnson,Manvel,Syracuse,RB,71.0,210.0,3,0.8431,Manvel,TX,
1299,HighSchool,2019,,Jammal Abrams,Jackson-Olin,UAB,SDE,74.0,245.0,3,0.8431,Birmingham,AL,
1300,HighSchool,2019,,Cory Stover,Marshfield Senior,Oregon State,SDE,78.0,215.0,3,0.8431,Coos Bay,OR,
1301,HighSchool,2019,,Joshia Davis,Valor Christian,Colorado,RB,70.0,180.0,3,0.8431,Littleton,CO,
1302,HighSchool,2019,,Tavario Standifer,Tupelo,Ole Miss,S,74.0,223.0,3,0.8431,Tupelo,MS,
1303,HighSchool,2019,,Jeremiah Smith,Grayson,Georgia Tech,S,74.0,190.0,3,0.8431,Loganville,GA,
1304,HighSchool,2019,,Bryan Gagg,Braden River,East Carolina,PRO,74.5,215.0,3,0.8431,Bradenton,FL,
1305,HighSchool,2019,,Joseph Stone,Gulf Breeze,,OG,80.0,354.0,3,0.8431,Gulf Breeze,FL,
1306,HighSchool,2019,,Ethon Williams,Broadneck Senior,Boston College,WR,71.5,178.0,3,0.8431,Annapolis,MD,
1307,HighSchool,2019,,Jaylen Hudson,Cape Fear,Wake Forest,OLB,75.0,227.0,3,0.8431,Fayetteville,NC,
1308,HighSchool,2019,,Demetrius Knight,Strong Rock Christian,Georgia Tech,DUAL,74.0,210.0,3,0.8431,Locust Grove,GA,
1309,HighSchool,2019,,Terray Jones,Madison County,,DT,73.0,280.0,3,0.8431,Madison,FL,
1310,HighSchool,2019,,Jeff Foreman,Del City,Arkansas State,ATH,73.0,180.0,3,0.843,Oklahoma City,OK,
1311,HighSchool,2019,,Kristian Varner,Hiram,North Carolina,SDE,76.0,240.0,3,0.843,Hiram,GA,
1312,HighSchool,2019,,Miles Dickens,Deerfield Beach,Georgia State,WDE,74.0,249.0,3,0.843,Deerfield Beach,FL,
1313,HighSchool,2019,,Darrin Smith,Lone Star,San José State,APB,68.0,183.0,3,0.8427,Frisco,TX,
1314,HighSchool,2019,,Jacobby Dinwiddie,Mountain View,,WR,73.0,175.0,3,0.8427,Mesa,AZ,
1315,HighSchool,2019,,Rashad Wisdom,Judson,UT San Antonio,S,70.0,190.0,3,0.8426,Converse,TX,
1316,HighSchool,2019,,Deondre Dansby,South Oak Cliff,,CB,71.0,180.0,3,0.8426,Dallas,TX,
1317,HighSchool,2019,,Sam Vaughan,Lexington Catholic,Miami (OH),OT,79.0,280.0,3,0.8426,Lexington,KY,
1318,HighSchool,2019,,Quincy Riley,A C Flora,Middle Tennessee,CB,72.0,172.0,3,0.8424,Columbia,SC,
1319,HighSchool,2019,,Logan Wilson,Bishop Dunne,Kansas State,CB,70.5,165.0,3,0.8424,Dallas,TX,
1320,HighSchool,2019,,Quan Easterling,Archbishop Hoban,Wisconsin,ATH,74.0,235.0,3,0.8424,Akron,OH,
1321,HighSchool,2019,,Kelvin Dean,James Rickards,Florida Atlantic,ATH,71.0,185.0,3,0.8424,Tallahassee,FL,
1322,HighSchool,2019,,Liam Dick,Clarkson Football North,Pittsburgh,OT,79.0,300.0,3,0.8424,Mississauga,ON,
1323,HighSchool,2019,,Kennique Bonner-Steward,William Amos Hough,Temple,DUAL,76.0,215.0,3,0.8423,Cornelius,NC,
1324,HighSchool,2019,,Gabriel Murphy,Bishop Lynch,North Texas,OLB,74.0,215.0,3,0.8423,Dallas,TX,
1325,HighSchool,2019,,Ronald Nunnery,Shadow Creek,Houston,OLB,74.0,205.0,3,0.8423,Pearland,TX,
1326,HighSchool,2019,,Peni Naulu,Kapolei,Washington State,OLB,73.0,210.0,3,0.8423,Kapolei,HI,
1327,HighSchool,2019,,Brionne Penny,Narbonne,San Diego State,ATH,75.0,190.0,3,0.8423,Harbor City,CA,
1328,HighSchool,2019,,Trevius Hodges,Midway,TCU,S,69.0,171.0,3,0.8419,Waco,TX,
1329,HighSchool,2019,,Jaylen Hearst,Fossil Ridge,Colorado State,WR,72.5,180.0,3,0.8419,Keller,TX,
1330,HighSchool,2019,,Nick Malone,Morgantown,,OG,77.0,276.0,3,0.8418,Morgantown,WV,
1331,HighSchool,2019,,Cosmas Kwete,Central,Washington State,OLB,75.0,220.0,3,0.8418,Phoenix,AZ,
1332,HighSchool,2019,,Asher Alberding,Clear Lake,North Texas,TE,76.0,230.0,3,0.8418,Houston,TX,
1333,HighSchool,2019,,Blake Freeland,Herriman,BYU,ATH,80.0,260.0,3,0.8418,Herriman,UT,
1334,HighSchool,2019,,Chase Jones,St. Peters Prep,Wake Forest,ILB,74.0,215.0,3,0.8418,Jersey City,NJ,
1335,HighSchool,2019,,Da'Joun Hewitt,Davidson Academy,Purdue,RB,71.0,190.0,3,0.8418,Nashville,TN,
1336,HighSchool,2019,,Tai Brooks,Allen,SMU,OG,74.0,315.0,3,0.8418,Allen,TX,
1337,HighSchool,2019,,Wayne Dennis,Armwood,Northwestern,WR,76.0,188.0,3,0.8418,Seffner,FL,
1338,HighSchool,2019,,Khalid Duke,Riverside Military Academy,Kansas State,OLB,76.0,225.0,3,0.8418,Gainesville,GA,
1339,HighSchool,2019,,Devin Nicholson,Cass Technical,Missouri,OLB,75.0,203.0,3,0.8417,Detroit,MI,
1340,HighSchool,2019,,Thalen Robinson,Bowie,Missouri,OT,78.0,315.0,3,0.8417,Arlington,TX,
1341,HighSchool,2019,,Immanuel Hickman,Matoaca,East Carolina,SDE,75.0,260.0,3,0.8417,Chesterfield,VA,
1342,HighSchool,2019,,Cam Craig,Dublin Jerome,Purdue,OT,77.0,285.0,3,0.8417,Dublin,OH,
1343,HighSchool,2019,,Chase Roberts,American Fork,BYU,WR,76.0,185.0,3,0.8417,American Fork,UT,
1344,HighSchool,2019,,Cameron Stephens,Cajon,Nevada,CB,71.0,165.0,3,0.8416,San Bernardino,CA,
1345,HighSchool,2019,,Jerome Wilson Jr.,Etiwanda,UTEP,OLB,75.0,205.0,3,0.8416,Rancho Cucamonga,CA,
1346,HighSchool,2019,,Tyjae Spears,Ponchatoula,Tulane,RB,69.0,175.0,3,0.8416,Ponchatoula,LA,
1347,HighSchool,2019,,Jacques Wallace,Southern University Lab School,,OG,76.0,280.0,3,0.8416,Baton Rouge,LA,
1348,HighSchool,2019,,Drew Fowler,Bellevue,Washington,ILB,74.0,210.0,3,0.8416,Bellevue,WA,
1349,HighSchool,2019,,Cole Aubrey,St. John Bosco,Princeton,WDE,75.0,225.0,3,0.8416,Bellflower,CA,
1350,HighSchool,2019,,Justin Clark,Oswego East,Northern Illinois,S,72.0,185.0,3,0.8416,Oswego,IL,
1351,HighSchool,2019,,Henry Ikahihifo,Paraclete,Nevada,TE,75.0,240.0,3,0.8416,Lancaster,CA,
1352,HighSchool,2019,,Kingsley Grissett,Piper,,WR,77.0,170.0,3,0.8416,Pompano Beach,FL,
1353,HighSchool,2019,,AJ Hopkins,Meridian,,S,74.0,177.0,3,0.8416,Meridian,MS,
1354,HighSchool,2019,,Jarius Monroe,East St. John,Nicholls,S,73.0,183.0,3,0.8416,Reserve,LA,
1355,HighSchool,2019,,Ahmad Antoine,Edna Karr,Prairie View,RB,69.0,175.0,3,0.8416,New Orleans,LA,
1356,HighSchool,2019,,Jarius Thomas,Carver,UAB,TE,76.0,220.0,3,0.8416,Columbus,GA,
1357,HighSchool,2019,,Will Reichard,Hoover,Alabama,K,73.0,185.0,3,0.8414,Hoover,AL,
1358,HighSchool,2019,,Gavin Potter,Broken Arrow,Kansas,OLB,73.0,200.0,3,0.8414,Broken Arrow,OK,
1359,HighSchool,2019,,Deven Jarvis,Bishop Amat,Fresno State,CB,74.0,190.0,3,0.8411,La Puente,CA,
1360,HighSchool,2019,,Jonah White,Merkel,Baylor,ATH,72.0,190.0,3,0.8411,Merkel,TX,
1361,HighSchool,2019,,Keeyon Stewart,North Shore,TCU,CB,71.0,160.0,3,0.8411,Houston,TX,
1362,HighSchool,2019,,Tre Tucker,Cuyahoga Valley Christian Academy,Cincinnati,WR,70.0,165.0,3,0.841,Cuyahoga Falls,OH,
1363,HighSchool,2019,,Michael Bergen,Avon,Toledo,OT,77.0,270.0,3,0.841,Avon,OH,
1364,HighSchool,2019,,Isaiah Essissima,Hightower,Wake Forest,CB,71.0,175.0,3,0.841,Missouri City,TX,
1365,HighSchool,2019,,Vonzell Kelley,Lee's Summit Sr.,Iowa State,S,72.0,175.0,3,0.841,Lees Summit,MO,
1366,HighSchool,2019,,Kelsen Hennessy,Clackamas,Oregon State,DT,77.0,250.0,3,0.841,Clackamas,OR,
1367,HighSchool,2019,,Sheldon Layman,McGill Toolen,Memphis,PRO,71.5,184.0,3,0.841,Mobile,AL,
1368,HighSchool,2019,,Ethan Piper,Norfolk Catholic,Nebraska,DT,76.0,275.0,3,0.841,Norfolk,NE,
1369,HighSchool,2019,,Tatum Bethune,Miami Central,UCF,OLB,72.0,215.0,3,0.841,Miami,FL,
1370,HighSchool,2019,,Thomas Nance,Lake Region,South Florida,TE,75.0,240.0,3,0.841,Eagle Lake,FL,
1371,HighSchool,2019,,Joe Smith,Miami Southridge,Toledo,OLB,71.5,190.0,3,0.8409,Miami,FL,
1372,HighSchool,2019,,Anthonie Cooper,Millennium,Arizona State,SDE,75.0,275.0,3,0.8407,Goodyear,AZ,
1373,HighSchool,2019,,Dorien Josey,Rockledge,Florida Atlantic,SDE,74.0,230.0,3,0.8406,Southwest Brevard Cnty,FL,
1374,HighSchool,2019,,Jeffrey Blake,Greater Atlanta Christian School,San Diego State,TE,76.0,230.0,3,0.8405,Norcross,GA,
1375,HighSchool,2019,,Zachary Teter,Lake Gibson,Virginia,OT,77.0,290.0,3,0.8405,Lakeland,FL,
1376,HighSchool,2019,,Eric Watts,Sumter,Connecticut,WDE,77.0,233.0,3,0.8405,Sumter,SC,
1377,HighSchool,2019,,Tyrique Matthews,Aldine Eisenhower,Texas Tech,ILB,70.0,200.0,3,0.8404,Houston,TX,
1378,HighSchool,2019,,Daequan Hardy,Penn Hills,Penn State,CB,70.0,160.0,3,0.8403,Pittsburgh,PA,
1379,HighSchool,2019,,Zach Ranson,St. Pius X,Wake Forest,ATH,75.0,205.0,3,0.8403,Atlanta,GA,
1380,HighSchool,2019,,Will Conner,Thompson,UAB,ILB,74.0,220.0,3,0.8402,Alabaster,AL,
1381,HighSchool,2019,,William Rogers,Lovejoy,South Carolina,OT,76.0,295.0,3,0.8402,Hampton,GA,
1382,HighSchool,2019,,Jackson Cloyd,Orange Lutheran,Oregon State,OLB,75.0,220.0,3,0.8399,Orange,CA,
1383,HighSchool,2019,,D'Marcus Ross,Capital Christian,,ATH,70.0,218.0,3,0.8399,Sacramento,CA,
1384,HighSchool,2019,,Omar Brown,North Senior,,CB,73.0,180.0,3,0.8399,Minneapolis,MN,
1385,HighSchool,2019,,Dontae McMillan,Sealth,Weber State,ATH,71.0,185.0,3,0.8399,Seattle,WA,
1386,HighSchool,2019,,Jonny Barrett,Mount Si,Dartmouth,WR,75.0,190.0,3,0.8399,Snoqualmie,WA,
1387,HighSchool,2019,,Simon Dellinger,R Nelson Snider,Army,TE,78.0,225.0,3,0.8399,Fort Wayne,IN,
1388,HighSchool,2019,,Joshua Doyle,Valencia,Army,CB,70.0,160.0,3,0.8399,Valencia,CA,
1389,HighSchool,2019,,Christian Guillory,Washington-Marion,McNeese,OLB,71.0,195.0,3,0.8399,Lake Charles,LA,
1390,HighSchool,2019,,BJ Lockhart,Walker,,ATH,67.0,170.0,3,0.8399,Walker,LA,
1391,HighSchool,2019,,Richard Monroe IV,Dudley,,CB,74.0,183.0,3,0.8399,Greensboro,NC,
1392,HighSchool,2019,,Rashaan Palmer,Simeon,,WR,76.0,195.0,3,0.8399,Chicago,IL,
1393,HighSchool,2019,,Sean Harlston,Compton Dominguez,UC Davis,ATH,75.0,190.0,3,0.8399,Compton,CA,
1394,HighSchool,2019,,Josh Wallace,DeMatha Catholic,UMass,CB,73.0,170.0,3,0.8399,Bowie,MD,
1395,HighSchool,2019,,Xavier Graham,Niceville,UMass,OG,75.0,305.0,3,0.8399,Niceville,FL,
1396,HighSchool,2019,,Charlie Dean,Hillsborough,Harvard,PRO,73.0,187.0,3,0.8398,Tampa,FL,
1397,HighSchool,2019,,Joshua Youngblood,Berkeley Prep,Kansas State,ATH,71.0,170.0,3,0.8398,Tampa,FL,
1398,HighSchool,2019,,DeMarcus Harris,Vero Beach,Kentucky,WR,73.0,180.0,3,0.8398,Vero Beach,FL,
1399,HighSchool,2019,,Kenney Solomon,Socastee Hi,Tennessee,CB,72.0,170.0,3,0.8397,Myrtle Beach,SC,
1400,HighSchool,2019,,Damari Roberson,Mona Shores,Western Michigan,WR,73.0,180.0,3,0.8397,Muskegon,MI,
1401,HighSchool,2019,,Aidan Harrison,New Lothrop,Missouri,S,75.0,175.0,3,0.8397,Flushing,MI,
1402,HighSchool,2019,,D'Shayne James,Perry,Iowa State,WR,74.0,200.0,3,0.8397,Gilbert,AZ,
1403,HighSchool,2019,,Eli Cox,West Jessamine,Kentucky,OG,76.0,300.0,3,0.8397,Nicholasville,KY,
1404,HighSchool,2019,,Christian Archangel,O. Comeaux,Louisiana Tech,S,73.0,180.0,3,0.8397,Lafayette,LA,
1405,HighSchool,2019,,Jaylen Mahoney,South Pointe,Vanderbilt,CB,71.0,180.0,3,0.8397,Rock Hill,SC,
1406,HighSchool,2019,,Dominick D'Antonio,Etowah,Northwestern,OT,76.0,280.0,3,0.8397,Woodstock,GA,
1407,HighSchool,2019,,Kane Bradford,Skyline,Arizona,DT,77.0,275.0,3,0.8397,Dallas,TX,
1408,HighSchool,2019,,Isaiah Azubuike,Lutheran North,Arkansas State,RB,71.0,197.0,3,0.8396,Saint Louis,MO,
1409,HighSchool,2019,,Kyi Wright,Farrell,Pittsburgh,OLB,75.0,245.0,3,0.8396,Farrell,PA,
1410,HighSchool,2019,,Marshawn Foster,Al Raby School,Western Michigan,WR,76.0,170.0,3,0.8396,Chicago,IL,
1411,HighSchool,2019,,Kam Walker,Pisgah,NC State,TE,77.0,240.0,3,0.8396,Canton,NC,
1412,HighSchool,2019,,AJ Williams,Bamberg-Ehrhardt,Wake Forest,ATH,72.0,175.0,3,0.8395,Bamberg,SC,
1413,HighSchool,2019,,Zion Nelson,Sumter,Miami,OT,77.0,240.0,3,0.8395,Sumter,SC,
1414,HighSchool,2019,,Ben Dooley,Churchill County,Boise State,OT,77.0,279.0,3,0.8395,Fallon,NV,
1415,HighSchool,2019,,Matthew McDuffie,Baker County Senior,South Florida,OT,77.0,310.0,3,0.8393,Glen Saint Mary,FL,
1416,HighSchool,2019,,Cooper Laake,Bowie,Tulsa,DT,75.0,270.0,3,0.8391,Austin,TX,
1417,HighSchool,2019,,Vershaud Richardson,Paris,Arkansas State,WDE,75.0,235.0,3,0.839,Paris,TX,
1418,HighSchool,2019,,Dave Monnot III,Joliet Catholic Academy,Purdue,OT,78.0,252.0,3,0.839,Joliet,IL,
1419,HighSchool,2019,,Michael Callahan,Yorba Linda,Boise State,SDE,76.0,246.0,3,0.839,Yorba Linda,CA,
1420,HighSchool,2019,,Tarique Barnes,East,Illinois,OLB,72.0,216.0,3,0.839,Memphis,TN,
1421,HighSchool,2019,,Shadrick Byrd,Thompson,Iowa,RB,69.0,211.0,3,0.8389,Alabaster,AL,
1422,HighSchool,2019,,Darrell Simmons,East St. Louis,Iowa State,OG,75.0,295.0,3,0.8389,East Saint Louis,IL,
1423,HighSchool,2019,,Cornelius Evans,Central Gwinnett,Georgia Tech,OLB,76.0,220.0,3,0.8389,Lawrenceville,GA,
1424,HighSchool,2019,,Ryan Franke,Oaks Christian,Oregon State,OLB,76.0,210.0,3,0.8386,Westlake Village,CA,
1425,HighSchool,2019,,Jake Pope,St. Thomas Aquinas,Kentucky,OT,79.0,275.0,3,0.8385,Fort Lauderdale,FL,
1426,HighSchool,2019,,Rahmon Hart,Imani Christian Academy,Ball State,WR,75.0,200.0,3,0.8384,Pittsburgh,PA,
1427,HighSchool,2019,,Donald Fitzgerald,Hillsboro,Vanderbilt,OT,80.0,280.0,3,0.8384,Nashville,TN,
1428,HighSchool,2019,,Major Williams,Dunbar,Virginia,CB,73.0,170.0,3,0.8383,Fort Myers,FL,
1429,HighSchool,2019,,Thomas Harper,Karns,Oklahoma State,ATH,70.0,165.0,3,0.8383,Knoxville,TN,
1430,HighSchool,2019,,Zaylin Wood,Heard County,Middle Tennessee,SDE,74.0,262.0,3,0.8383,Bowdon,GA,
1431,HighSchool,2019,,Maverick Hansen,Harrison,Michigan State,DT,77.0,270.0,3,0.8382,Farmington,MI,
1432,HighSchool,2019,,Cooper Beebe,Piper,Kansas State,DT,75.0,329.0,3,0.8378,Kansas City,KS,
1433,HighSchool,2019,,Taylor Poitier,Bishop Miege,Kansas State,OG,75.0,260.0,3,0.8378,Mission,KS,
1434,HighSchool,2019,,Coker Wright,Brookhaven,Southern Mississippi,OC,76.0,275.0,3,0.8377,Brookhaven,MS,
1435,HighSchool,2019,,Drew Martin,North Little Rock,Memphis,TE,75.0,220.0,3,0.8377,North Little Rock,AR,
1436,HighSchool,2019,,Jakeen Harris,Benedictine Military School,NC State,S,71.0,183.0,3,0.8377,Savannah,GA,
1437,HighSchool,2019,,Ryan Puskas,Liberty,California,OLB,75.0,210.0,3,0.8377,Peoria,AZ,
1438,HighSchool,2019,,Kain Medrano,East,UCLA,ATH,76.0,205.0,3,0.8376,Pueblo,CO,
1439,HighSchool,2019,,Jacob Dingle,Trinity,Cincinnati,S,72.0,185.0,3,0.8376,Louisville,KY,
